specs_compound_name,chembl_id,pref_name,synonyms,max_phase,first_approval,therapeutic_flag,withdrawn_flag,canonical_smiles,standard_inchi_key,full_mwt,alogp,hba,hbd,aromatic_rings,num_ro5_violations,indication_class,drug_schembl,drug_cid,n_moa_rows,moa_actions,moa_text,moa_target_chembl_ids,n_assay_rows,n_unique_assays,n_unique_targets_assayed,best_pchembl,median_pchembl,has_drug_info,has_moa,has_assay,n_unique_targets,target_chembl_ids,target_descriptions,target_uniprot_ids,n_unique_pathways,pathways,kegg_ids,ec_numbers,has_target_info,has_pathway_info
2-TEDC,CHEMBL37081,,,,,0.0,0.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)OCCc1cccs1,KCGLTUBCAGZLHP-XYOKQWHBSA-N,315.35,2.85,6.0,2.0,2.0,0.0,,2580725.0,6069552,1.0,,,,5.0,5.0,5.0,7.89,6.6,True,True,True,5.0,CHEMBL2741; CHEMBL312; CHEMBL3289; CHEMBL3356; CHEMBL3622,Arachidonate 12-lipoxygenase; Polyunsaturated fatty acid lipoxygenase ALOX15B; Polyunsaturated fatty acid 5-lipoxygenase; Cytochrome P450 2C19; Cytochrome P450 1A2,Q02759; Q8K4F2; P12527; P33261; P05177,5.0,map00591  Linoleic acid metabolism;map00592  alpha-Linolenic acid metabolism;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map00590  Arachidonic acid metabolism; map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map01100  Metabolic pathways; map00590  Arachidonic acid metabolism;map01100  Metabolic pathways; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00591;path:map00592;path:map01100;path:map01110;path:map00590; path:map00590;path:map00591;path:map01100; path:map00590;path:map01100; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,1.13.11.-; 1.13.11.12; 1.13.11.31; 1.13.11.33; 1.13.11.-; 1.13.11.33; 1.13.11.-; 1.13.11.34; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.1; 4.2.1.152,True,True
2-[1-(4-piperonyl)piperazinyl]benzothiazole,CHEMBL24909,,,,,0.0,0.0,c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1,BYHKGNWKJMGHGE-UHFFFAOYSA-N,353.45,3.35,6.0,0.0,3.0,0.0,,29384882.0,127902,1.0,,,,5.0,5.0,5.0,6.2,6.02,True,True,True,5.0,CHEMBL2094116; CHEMBL3356; CHEMBL3397; CHEMBL340; CHEMBL3622,Serotonin 3 (5-HT3) receptor; Cytochrome P450 2C9; Cytochrome P450 3A4; Cytochrome P450 2C19; Cytochrome P450 1A2,Q9JJ16; P11712; P08684; P33261; P05177,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.1; 1.14.14.55; 1.14.14.56; 1.14.14.73; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.1; 4.2.1.152,True,True
2-aminobenzenesulfonamide,CHEMBL6705,,,,,0.0,0.0,Nc1ccccc1S(N)(=O)=O,YAZSBRQTAHVVGE-UHFFFAOYSA-N,172.21,-0.08,3.0,2.0,1.0,0.0,,183126.0,72894,1.0,,,,70.0,70.0,23.0,9.07,6.53,True,True,True,23.0,CHEMBL1075028; CHEMBL1649055; CHEMBL1697676; CHEMBL1944499; CHEMBL205; CHEMBL2186; CHEMBL2326; CHEMBL261; CHEMBL281; CHEMBL3025; CHEMBL3242; CHEMBL3510; CHEMBL3594; CHEMBL3621035; CHEMBL3729; CHEMBL3745586; CHEMBL3969; CHEMBL4211; CHEMBL5337; CHEMBL5631; CHEMBL5931; CHEMBL5973; CHEMBL6185,"Carbonic anhydrase 2; Carbonic anhydrase 9; Carbonic anhydrase 13; Carbonic anhydrase 4; Carbonic anhydrase 12; Carbonic anhydrase 14; Carbonic anhydrase 7; Carbonic anhydrase 5B, mitochondrial; Carbonic anhydrase; Carbonic anhydrase 6; Carbonic anhydrase 15; Beta-carbonic anhydrase 1; Alpha carbonic anhydrase; Astrosclerin-3; Carbonate dehydratase; Carbonic anhydrase, alpha family; Carbonic anhydrase 1",P00918; Q16790; Q9D6N1; P22748; Q95323; O43570; Q9ULX7; P43166; Q9Y2D0; O24855; P23280; P53615; Q99N23; P9WPJ7; Q5AJ71; B5SU02; C0IX24; A6YCJ1; Q3I4V7; Q6FTL6; B2V8E3; Q31FD6; P00915,2.0,map00910  Nitrogen metabolism;map01100  Metabolic pathways;map00791  Atrazine degradation;map01120  Microbial metabolism in diverse environments; map00910  Nitrogen metabolism;map01100  Metabolic pathways,path:map00910;path:map01100;path:map00791;path:map01120; path:map00910;path:map01100,4.2.1.1; 4.2.1.69; 4.2.1.1,True,True
2-chloro-N6-cyclopentyladenosine,CHEMBL284969,,,,,0.0,0.0,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,XSMYYYQVWPZWIZ-IDTAVKCVSA-N,369.81,0.45,9.0,4.0,2.0,0.0,,120439.0,123807,1.0,,,,73.0,73.0,13.0,9.68,7.58,True,True,True,13.0,CHEMBL1075029; CHEMBL1075269; CHEMBL2115; CHEMBL226; CHEMBL2304404; CHEMBL251; CHEMBL255; CHEMBL256; CHEMBL302; CHEMBL318; CHEMBL3360; CHEMBL3688; CHEMBL4975,Adenosine receptor A1; Adenosine receptor A2a; Adenosine receptor A3; A1 adenosine receptor; Adenosine receptor A2b,P25099; P30543; P29274; P47745; P30542; P0DMS8; P28647; P28190; Q4VQ11; P29275; Q60612; Q60613; Q61618,0.0,,,,True,False
2-chloroadenosine,CHEMBL285819,,,,,0.0,0.0,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,BIXYYZIIJIXVFW-UUOKFMHZSA-N,301.69,-1.33,9.0,4.0,2.0,0.0,,104094.0,8974,1.0,,,,35.0,32.0,10.0,8.86,7.43,True,True,True,10.0,CHEMBL1075323; CHEMBL226; CHEMBL2304404; CHEMBL251; CHEMBL256; CHEMBL2605; CHEMBL302; CHEMBL318; CHEMBL3360; CHEMBL4975,Adenosine receptor A1; Adenosine receptor A2a; Adenosine receptor A3; Endoplasmin,P25099; P30543; P46616; P28190; P28647; P29274; P0DMS8; P47745; P30542; P14625,0.0,,,3.6.4.-,True,False
2-cyanopyrimidine,CHEMBL3352946,,,,,0.0,0.0,N#Cc1ncccn1,IIHQNAXFIODVDU-UHFFFAOYSA-N,105.1,0.35,3.0,0.0,1.0,0.0,,151679.0,2757979,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-deoxyglucose,CHEMBL2074932,DEOXYGLUCOSE,,,,0.0,0.0,O=CC[C@@H](O)[C@H](O)[C@H](O)CO,VRYALKFFQXWPIH-PBXRRBTRSA-N,164.16,-2.35,5.0,4.0,0.0,0.0,,7670.0,108223,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-ethoxybenzoic-acid,CHEMBL4303266,,,,,0.0,0.0,CCOc1ccccc1C(=O)O,XDZMPRGFOOFSBL-UHFFFAOYSA-N,166.18,1.78,2.0,1.0,1.0,0.0,,124831.0,67252,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
"2-ethyl-1,3-hexanediol",CHEMBL1451179,ETHOHEXADIOL,6-12 INSECT REPELLENT,-1.0,,0.0,0.0,CCCC(O)C(CC)CO,RWLALWYNXFYRGW-UHFFFAOYSA-N,146.23,1.17,2.0,2.0,0.0,0.0,,38007.0,7211,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-fluoro-2-deoxy-D-galactose,CHEMBL1234222,,,,,0.0,0.0,OC[C@H]1O[C@@H](O)[C@@H](F)[C@@H](O)[C@@H]1O,ZCXUVYAZINUVJD-AIECOIEWSA-N,182.15,-2.24,5.0,4.0,0.0,0.0,,4309200.0,445913,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
"2-hydroxy-4-((E)-3-(4-hydroxyphenyl)acryloyl)-2-((2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-6-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)cyclohexane-1,3,5-trione",CHEMBL569170,,,,,0.0,0.0,NS(=O)(=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,OQMMAWGZUDHRTA-DVKNGEFBSA-N,243.24,-3.93,7.0,5.0,0.0,0.0,,,45484072,1.0,,,,12.0,12.0,4.0,5.41,5.359999999999999,True,True,True,4.0,CHEMBL205; CHEMBL261; CHEMBL3242; CHEMBL3594,Carbonic anhydrase 1; Carbonic anhydrase 2; Carbonic anhydrase 9; Carbonic anhydrase 12,P00915; P00918; Q16790; O43570,2.0,map00910  Nitrogen metabolism;map01100  Metabolic pathways;map00791  Atrazine degradation;map01120  Microbial metabolism in diverse environments; map00910  Nitrogen metabolism;map01100  Metabolic pathways,path:map00910;path:map01100;path:map00791;path:map01120; path:map00910;path:map01100,4.2.1.1; 4.2.1.69; 4.2.1.1,True,True
2-hydroxyethyl-salicylate,CHEMBL173562,,,,,0.0,0.0,O=C(OCCO)c1ccccc1O,LVYLCBNXHHHPSB-UHFFFAOYSA-N,182.17,0.54,4.0,2.0,1.0,0.0,,15402.0,6880,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-hydroxyflutamide,CHEMBL491,HYDROXYFLUTAMIDE,2-HYDROXYFLUTAMIDE,2.0,,0.0,0.0,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,YPQLFJODEKMJEF-UHFFFAOYSA-N,292.21,2.32,4.0,2.0,1.0,0.0,,29379312.0,91649,1.0,,,,33.0,33.0,4.0,8.7,7.28,True,True,True,4.0,CHEMBL1871; CHEMBL208; CHEMBL3056; CHEMBL3072,Androgen receptor; Progesterone receptor,P15207; P10275; P06401; P19091,0.0,,,,True,False
2-hydroxysaclofen,CHEMBL1256573,,,,,0.0,0.0,NCC(O)(CS(=O)(=O)O)c1ccc(Cl)cc1,WBSMZVIMANOCNX-UHFFFAOYSA-N,265.72,0.37,4.0,3.0,1.0,0.0,,340521.0,1564,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-iminobiotin,CHEMBL1233598,2-IMINOBIOTIN,2-Iminobiotin,2.0,,0.0,0.0,N=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)O)N1,WWVANQJRLPIHNS-ZKWXMUAHSA-N,243.33,0.61,3.0,4.0,0.0,0.0,,29362105.0,128878,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-iodohippuric-acid,CHEMBL1681,IODOHIPPURATE,,4.0,1982.0,0.0,0.0,O=C(O)CNC(=O)c1ccccc1I,CORFWQGVBFFZHF-UHFFFAOYSA-N,305.07,1.11,2.0,2.0,1.0,0.0,,29959499.0,8614,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-iodomelatonin,CHEMBL289233,IODOMELATONIN,,,,0.0,0.0,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1,FJDDSMSDZHURBJ-UHFFFAOYSA-N,358.18,2.46,2.0,2.0,2.0,0.0,,163451.0,115348,1.0,,,,12.0,12.0,6.0,10.89,9.33,True,True,True,6.0,CHEMBL1945; CHEMBL1946; CHEMBL289; CHEMBL3356; CHEMBL3622; CHEMBL3959,Melatonin receptor type 1A; Melatonin receptor type 1B; Ribosyldihydronicotinamide dehydrogenase [quinone]; Cytochrome P450 2C19; Cytochrome P450 1A2; Cytochrome P450 2D6,P48039; P49286; P16083; P33261; P05177; P10635,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,1.10.5.1; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.1; 4.2.1.152; 1.14.14.-,True,True
2-methoxyestradiol,CHEMBL299613,2-METHOXYESTRADIOL,2-METHOXYESTRADIOL,2.0,,0.0,0.0,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,CQOQDQWUFQDJMK-SSTWWWIQSA-N,302.41,3.62,3.0,2.0,1.0,0.0,,29357742.0,66414,1.0,,,,4.0,4.0,3.0,9.08,5.695,True,True,True,3.0,CHEMBL2111464; CHEMBL3305; CHEMBL3394,Tubulin; Tubulin beta chain; Sex hormone-binding globulin,Q862F3; Q6B856; P04278,0.0,,,,True,False
2-methyl-5-hydroxytryptamine,CHEMBL266591,,,,,0.0,0.0,Cc1[nH]c2ccc(O)cc2c1CCN,WYWNEDARFVJQSG-UHFFFAOYSA-N,190.25,1.68,2.0,3.0,2.0,0.0,,29361176.0,1574,1.0,,,,16.0,16.0,9.0,7.34,6.15,True,True,True,9.0,CHEMBL1899; CHEMBL1983; CHEMBL2094116; CHEMBL273; CHEMBL3155; CHEMBL324; CHEMBL3371; CHEMBL3459; CHEMBL3622,5-hydroxytryptamine receptor 6; 5-hydroxytryptamine receptor 7; Serotonin 3 (5-HT3) receptor; 5-hydroxytryptamine receptor 3A; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 1B; 5-hydroxytryptamine receptor 2C; 5-hydroxytryptamine receptor 1D; Cytochrome P450 2C19,P50406; P34969; Q9JJ16; P46098; P19327; P28564; P08909; P28221; P33261,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75,True,True
2-methyl-5-nitrophenol,CHEMBL4303614,,,,,0.0,0.0,Cc1ccc([N+](=O)[O-])cc1O,UMFDLIXUUJMPSI-UHFFFAOYSA-N,153.14,1.61,3.0,1.0,1.0,0.0,,61902.0,93576,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-methylimidazole,CHEMBL293391,,,,,0.0,0.0,Cc1ncc[nH]1,LXBGSDVWAMZHDD-UHFFFAOYSA-N,82.11,0.72,1.0,1.0,1.0,0.0,,167.0,12749,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-octyldodecan-1-ol,CHEMBL1572050,OCTYLDODECANOL,NSC-2405,-1.0,,0.0,0.0,CCCCCCCCCCC(CO)CCCCCCCC,LEACJMVNYZDSKR-UHFFFAOYSA-N,298.55,6.88,1.0,1.0,0.0,1.0,,4873.0,21414,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
2-oxoglutaric-acid,CHEMBL1686,ALPHA-KETOGLUTARIC ACID,,,,0.0,0.0,O=C(O)CCC(=O)C(=O)O,KPGXRSRHYNQIFN-UHFFFAOYSA-N,146.1,-0.5,3.0,2.0,0.0,0.0,,23244722.0,51,1.0,,,,7.0,7.0,2.0,8.26,6.05,True,True,True,2.0,CHEMBL4523454; CHEMBL5697,Egl nine homolog 1; Olfactory receptor 51E2,Q9GZT9; Q9H255,0.0,,,1.14.11.29,True,False
2-phenylmelatonin,CHEMBL15060,,,,,0.0,0.0,COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2c1,OFCLARYYBGKCHN-UHFFFAOYSA-N,308.38,3.52,2.0,2.0,3.0,0.0,,29759426.0,4018512,1.0,,,,5.0,5.0,4.0,10.66,5.9,True,True,True,4.0,CHEMBL1945; CHEMBL1946; CHEMBL3356; CHEMBL3622,Cytochrome P450 2C19; Cytochrome P450 1A2; Melatonin receptor type 1B; Melatonin receptor type 1A,P33261; P05177; P49286; P48039,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.1; 4.2.1.152,True,True
2-pyridylethylamine,CHEMBL32813,,,,,0.0,0.0,NCCc1ccccn1,XPQIPUZPSLAZDV-UHFFFAOYSA-N,122.17,0.58,2.0,1.0,1.0,0.0,,30487681.0,75919,1.0,,,,1.0,1.0,1.0,5.9,5.9,True,True,True,1.0,CHEMBL231,Histamine H1 receptor,P35367,0.0,,,,True,False
2-thiouracil,CHEMBL345768,THIOURACIL,2-THIOURACIL,-1.0,,0.0,0.0,O=c1cc[nH]c(=S)[nH]1,ZEMGGZBWXRYJHK-UHFFFAOYSA-N,128.16,0.43,2.0,2.0,1.0,0.0,,191107.0,1269845,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
20-hydroxyecdysone,CHEMBL224128,20-HYDROXYECDYSONE,20-HYDROXY-.ALPHA.-ECDYSONE,2.0,,0.0,0.0,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,NKDFYOWSKOHCCO-YPVLXUMRSA-N,480.64,1.85,7.0,6.0,0.0,1.0,,22086.0,5459840,1.0,,,,10.0,8.0,6.0,7.34,5.79,True,True,True,6.0,CHEMBL1250403; CHEMBL2366581; CHEMBL2366583; CHEMBL2366588; CHEMBL2366589; CHEMBL5676,Ecdysone receptor,P34021; O18531; Q8MWR1; E5L6Y0; Q4W6C8; P20153,0.0,,,,True,False
3'-fluorobenzylspiperone,CHEMBL137648,,,,,0.0,0.0,O=C(CCCN1CCC2(CC1)C(=O)N(Cc1cccc(F)c1)CN2c1ccccc1)c1ccc(F)cc1,DXZKTRNEOISOCA-UHFFFAOYSA-N,503.59,5.27,4.0,0.0,3.0,2.0,,13073119.0,3248000,1.0,,,,3.0,3.0,3.0,10.64,5.5,True,True,True,3.0,CHEMBL289; CHEMBL339; CHEMBL3622,D(2) dopamine receptor; Cytochrome P450 2D6; Cytochrome P450 2C19,P61169; P10635; P33261,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903,1.14.14.-; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75,True,True
"3,3'-dichlorobenzaldazine",CHEMBL3334990,,,,,0.0,0.0,Clc1cccc(/C=N/N=C/c2cccc(Cl)c2)c1,XMOVWXSCYLINBJ-BEQMOXJMSA-N,277.15,4.45,2.0,0.0,2.0,0.0,,,6861557,1.0,,,,1.0,1.0,1.0,5.12,5.12,True,True,True,1.0,CHEMBL2035,Muscarinic acetylcholine receptor M5,P08912,0.0,,,,True,False
"3,3'-diindolylmethane",CHEMBL446452,ARUNDINE,"1,1-Bis(3'-Indolyl)Methane",3.0,,0.0,0.0,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,VFTRKSBEFQDZKX-UHFFFAOYSA-N,246.31,4.24,0.0,2.0,4.0,0.0,,325162.0,3071,1.0,,,,16.0,16.0,4.0,7.05,5.93,True,True,True,4.0,CHEMBL3201; CHEMBL3714079; CHEMBL4523386; CHEMBL6099,G-protein coupled receptor 84; Aryl hydrocarbon receptor,Q9NQS5; P30561; Q8CIM5; P35869,0.0,,,,True,False
"3,4-DCPG-(+/-)",CHEMBL1331443,,,,,0.0,0.0,N[C@@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,IJVMOGKBEVRBPP-SSDOTTSWSA-N,239.18,0.17,4.0,4.0,1.0,0.0,,30721118.0,6604849,1.0,,,,3.0,2.0,2.0,6.5,5.5,True,True,True,2.0,CHEMBL289; CHEMBL3622,Cytochrome P450 2C19; Cytochrome P450 2D6,P33261; P10635,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.-,True,True
"3,4-methylenedioxy-beta-nitrostyrene",CHEMBL596380,,,,,0.0,0.0,O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,KFLWBZPSJQPRDD-ONEGZZNKSA-N,193.16,1.66,4.0,0.0,1.0,0.0,,30577771.0,672296,1.0,,,,6.0,6.0,2.0,5.8,5.7,True,True,True,2.0,CHEMBL1075145; CHEMBL3779755,"NACHT, LRR and PYD domains-containing protein 3; Transitional endoplasmic reticulum ATPase",Q8R4B8; P55072,0.0,,,3.6.4.-; 3.6.4.6,True,False
3-(4-methylbenzylidene)camphor,CHEMBL2104261,ENZACAMENE,4-METHYLBENZYLIDENE CAMPHOR,2.0,,0.0,0.0,Cc1ccc(/C=C2/C(=O)C3(C)CCC2C3(C)C)cc1,HEOCBCNFKCOKBX-SDNWHVSQSA-N,254.37,4.4,1.0,0.0,1.0,0.0,,83245.0,6434217,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
