chembl_id,compound_name,SMILES,prelim_mechanistic_score,num_linked_proteins,num_key_pathways,approval_phase_max,in_known_drugs,source_files
CHEMBL1200953,HYDROCORTISONE PROBUTATE,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201012,FLURANDRENOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201109,DESONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201173,MEDRYSONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201749,DIFLUPREDNATE,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201891,DEFLAZACORT,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1276308,MIFEPRISTONE,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL1364144,METHYLPREDNISOLONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1451,TRIAMCINOLONE,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1473,FLUTICASONE PROPIONATE,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1497,BETAMETHASONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1501,FLUOCINONIDE,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1504,TRIAMCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1512,FLUNISOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1650,CORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1676,FLUTICASONE FUROATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1683,HYDROCORTISONE BUTYRATE,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1766,DESOXIMETASONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1873475,IBRUTINIB,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3707311,VAMOROLONE,,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL3936761,ZANUBRUTINIB,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL4594293,ACALABRUTINIB MALEATE,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12.O=C(O)/C=C\C(=O)O,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL4650485,PIRTOBRUTINIB,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL5314649,RITLECITINIB TOSYLATE,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C.Cc1ccc(S(=O)(=O)O)cc1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates
CHEMBL632,BETAMETHASONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL989,FLUOCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,6.0,1,0,4.0,0,protein_drug_candidates;pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1649931,PF-232798,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL1688243,INCB-9471,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL1743044,NAMILUMAB,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL1951914,AZD5672,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL2107384,VICRIVIROC MALEATE,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL2109047,INTERFERON ALFA-N3,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL2109430,GIMSILUMAB,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL2109458,AMG-108,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL2109607,MEDI-8968,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL3545259,VANUCIZUMAB,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL3990000,TIBULIZUMAB,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL4297926,CJM-112,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL4594419,BMS-813160,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL4650518,PLONMARLIMAB,,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL5095029,PF-04634817,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3c2cc(C(F)(F)F)ncn2)(C(C)C)C1,6.0,0,2,2.0,0,pathway_drug_candidates
CHEMBL1046,AMINOCAPROIC ACID,NCCCCCC(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1165,MOEXIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1168,RAMIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200343,PERINDOPRIL ERBUMINE,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200659,ENALAPRIL MALEATE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1200825,METHADONE HYDROCHLORIDE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1200890,OXYCODONE HYDROCHLORIDE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201099,CODEINE PHOSPHATE,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1201132,NALBUPHINE HYDROCHLORIDE,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1201149,NALTREXONE HYDROCHLORIDE,Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1201163,SUFENTANIL CITRATE,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201619,APROTININ,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1201748,CABAZITAXEL,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201752,IXABEPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1201770,METHYLNALTREXONE BROMIDE,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[Br-],6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1201776,TAPENTADOL,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1201777,TAPENTADOL HYDROCHLORIDE,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1213351,PROPOXYPHENE,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1237044,TRAMADOL,COc1cccc(C2(O)CCCCC2CN(C)C)c1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1237065,TRAMADOL HYDROCHLORIDE,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1237104,PROPOXYPHENE HYDROCHLORIDE,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1457,HYDROCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1514,LEVOMETHADYL ACETATE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1519,TRANDOLAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1581,PERINDOPRIL,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL159,VINBLASTINE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1592,QUINAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1595,DIHYDROCODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1683544,ERIBULIN MESYLATE,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1683590,ERIBULIN,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1685,DEZOCINE,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1694,BENAZEPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1701,MEPERIDINE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1707,LOPERAMIDE HYDROCHLORIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL1718,NALOXONE HYDROCHLORIDE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1742994,BRENTUXIMAB VEDOTIN,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL1743082,TRASTUZUMAB EMTANSINE,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL19019,NALTREXONE,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL2062266,DIHYDROCODEINE BITARTRATE,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL2103744,MORPHINE SULFATE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL2105749,SAMIDORPHAN L-MALATE,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3.O=C(O)C[C@H](O)C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL2105755,NALDEMEDINE,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL2108147,STREPTOKINASE,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL2108250,ANISTREPLASE,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL2159122,ELUXADOLINE,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL2219416,NALOXEGOL OXALATE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5.O=C(O)C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL2219418,NALOXEGOL,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL2368861,BUPRENORPHINE HYDROCHLORIDE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5.Cl,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL2443262,OLICERIDINE,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL270190,ALVIMOPAN,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL299400,BUTORPHANOL TARTRATE,O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL3039508,NALDEMEDINE TOSYLATE,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1.Cc1ccc(S(=O)(=O)O)cc1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL3039596,FOSINOPRIL SODIUM,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3039598,FOSINOPRIL,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL3137310,BENZHYDROCODONE HYDROCHLORIDE,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL314437,MEPTAZINOL,CCC1(c2cccc(O)c2)CCCCN(C)C1,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL317094,IMIDAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3301582,POLATUZUMAB VEDOTIN,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL3301589,ENFORTUMAB VEDOTIN,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL33986,BUTORPHANOL,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL3544986,PERINDOPRIL ARGININE,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC.N=C(N)NCCC[C@H](N)C(=O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL3545252,DOCETAXEL,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3707226,DEFIBROTIDE SODIUM,,6.0,0,1,4.0,0,pathway_drug_candidates
CHEMBL378544,VINBLASTINE SULFATE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,6.0,0,1,4.0,0,pathway_drug_candidates;mechanism_drug_candidate
CHEMBL3833389,DEXTROMORAMIDE,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,6.0,0,1,4.0,0,pathway_drug_candidates
